1087324	2
1087326	7
1087327	1
1087335	8
1087336	3
1087338	6
1087341	2
1087346	3
1087347	1
108735	5
1087351	1
1087352	2
1087353	1
1087354	2
1087359	8
1087361	1
1087367	2
1087369	4
108737	9
1087370	2
1087372	5
1087375	4
108738	1
1087381	5
1087386	2
1087388	1
1087394	4
1087396	3
1087399	4
1087401	5
1087402	2
1087403	2
1087405	1
108741	2
1087410	3
1087413	2
1087414	3
1087418	2
1087423	3
1087425	5
1087426	11
1087438	3
1087442	4
1087443	4
1087448	1
1087449	5
1087450	6
1087451	2
1087454	7
1087457	1
1087459	9
1087462	1
1087465	1
1087475	1
1087482	4
1087483	1
1087484	6
1087487	3
1087489	5
1087499	4
1087500	2
1087501	2
1087504	2
1087506	3
108751	3
1087517	8
1087520	5
1087526	3
1087528	1
1087529	3
108753	1
1087530	7
1087532	6
1087534	2
1087535	4
1087537	1
1087539	1
1087540	1
1087541	1
1087543	2
1087549	1
1087557	4
1087559	3
1087563	4
1087567	11
1087573	4
1087575	7
1087576	9
1087578	2
108758	1
1087582	5
1087585	7
1087586	23
108759	3
1087592	1
1087594	4
10876	1
1087601	3
1087606	6
1087612	13
1087613	2
1087614	1
1087618	1
1087619	1
1087622	1
1087623	10
1087624	3
1087625	3
1087628	1
1087631	9
1087639	10
1087641	1
1087643	1
1087648	2
1087649	1
108765	1
1087650	1
1087651	1
1087652	1
1087655	2
1087657	15
1087660	4
1087661	3
1087665	7
1087666	7
1087668	1
1087669	1
108767	5
1087670	1
1087675	7
1087676	2
1087677	4
1087678	2
1087679	1
1087687	1
1087689	9
1087691	4
1087692	18
1087693	3
1087694	5
1087697	6
1087703	2
1087705	1
1087707	7
1087710	4
1087713	2
1087720	8
1087729	2
1087730	1
1087737	8
108774	1
1087741	1
1087742	2
1087747	2
1087748	6
108775	6
1087750	20
1087753	1
1087755	1
1087757	3
1087762	1
1087765	2
1087766	2
1087767	6
1087768	10
1087770	8
1087771	11
1087779	2
108778	6
1087780	3
1087788	5
1087796	3
1087798	4
1087802	5
1087804	1
1087805	5
108781	3
1087812	3
1087815	1
108782	2
1087820	1
1087822	10
1087824	6
1087827	1
1087830	3
1087831	1
1087842	2
1087843	8
1087844	14
1087846	6
1087848	2
1087849	3
1087854	5
1087859	1
1087861	1
1087862	2
1087863	5
1087864	8
1087866	9
1087867	4
1087870	2
1087874	13
1087875	2
1087879	3
1087881	4
1087887	3
1087888	1
108789	5
1087890	2
1087893	1
1087896	5
1087898	3
108790	6
1087901	2
1087902	1
1087903	3
1087914	2
1087919	2
108792	1
1087929	1
108793	2
1087936	2
1087937	1
1087939	11
1087940	1
1087941	8
1087945	9
108795	3
1087952	1
1087953	9
1087954	2
1087955	3
1087958	3
1087960	7
1087964	8
1087965	34
1087969	5
108797	3
1087980	2
1087981	6
1087986	2
1087987	17
1087988	5
108799	12
1087997	8
1087998	4
1087999	6
108800	15
1088001	2
1088007	2
108801	3
1088012	5
1088015	1
1088020	3
1088022	3
1088024	1
1088025	2
1088026	3
1088027	1
1088029	2
1088031	4
1088035	1
1088037	2
1088038	2
1088040	1
1088041	1
1088042	3
1088043	4
1088045	10
1088048	4
1088049	5
108805	1
1088050	9
1088051	1
1088055	6
1088056	1
1088061	1
1088062	4
1088063	3
1088064	2
1088065	11
1088066	2
1088067	1
1088069	10
108807	2
1088070	4
1088074	10
1088076	6
1088078	4
1088080	3
1088082	5
1088084	2
1088085	1
1088086	1
1088095	3
1088098	6
10881	2
108810	1
1088100	2
1088102	5
1088103	6
1088104	1
1088107	14
1088112	5
1088114	2
1088115	1
1088120	2
1088124	1
1088125	5
1088128	6
1088133	6
1088137	1
1088139	22
1088143	1
1088144	3
1088146	3
1088148	1
1088149	5
1088151	1
1088153	5
1088157	11
1088158	5
1088167	3
1088168	1
1088176	7
1088179	2
108818	6
1088194	3
108820	4
1088200	2
1088201	1
1088202	7
1088203	2
1088207	3
1088213	9
1088218	7
108822	1
1088221	7
1088227	3
1088228	3
1088230	2
1088231	7
1088233	2
1088236	1
1088237	2
1088241	10
1088249	2
1088250	1
1088252	1
1088257	5
1088263	3
1088264	17
1088265	2
1088267	3
1088268	2
1088269	7
108827	4
1088272	5
1088273	1
1088274	2
108828	1
1088280	2
1088283	2
1088284	11
1088287	5
1088291	3
1088292	2
1088294	3
1088296	5
1088299	10
1088300	2
1088306	1
1088312	17
1088317	6
1088318	1
108832	1
1088320	1
1088322	11
1088323	14
1088324	1
1088325	3
1088326	4
1088327	1
1088331	7
1088332	2
1088333	2
1088336	3
1088337	2
1088339	10
108834	1
1088341	9
1088342	1
1088344	1
1088346	7
1088347	3
1088350	1
1088358	4
1088359	2
108836	5
1088363	5
1088366	10
1088367	5
108837	4
1088370	1
1088373	13
1088374	7
1088375	1
1088378	2
1088384	2
1088386	8
1088388	3
1088390	1
1088397	1
1088407	1
1088408	2
1088409	10
1088411	3
1088416	2
1088417	2
1088418	1
1088424	1
1088427	3
1088428	1
1088429	3
108843	3
1088433	41
1088434	8
1088436	3
108844	4
1088442	1
1088443	12
1088444	2
1088445	1
1088449	4
1088453	7
1088462	9
1088464	1
1088467	1
1088473	1
1088475	1
1088476	2
1088479	1
1088480	1
1088482	3
1088483	20
1088495	1
1088500	2
1088501	7
1088505	4
1088507	4
108851	1
1088510	9
1088512	7
1088515	1
1088516	3
1088518	2
1088519	7
1088524	5
1088525	1
1088528	7
1088529	14
1088532	1
1088537	3
108854	6
1088542	4
1088545	6
108855	11
1088551	3
1088559	1
1088560	1
1088564	2
1088565	1
1088567	11
1088578	1
1088581	2
1088582	16
1088583	2
1088584	1
1088586	2
1088589	1
1088592	6
1088596	2
1088598	3
1088601	2
1088603	1
1088605	4
1088609	5
1088614	2
1088616	3
1088618	6
1088619	1
1088625	1
108863	2
1088634	2
1088638	2
1088639	5
108864	3
1088643	7
1088649	7
108865	1
1088651	14
1088653	4
1088655	2
1088656	1
1088660	8
1088661	1
1088662	5
1088665	1
1088666	5
1088668	1
1088670	4
1088673	6
1088676	8
1088684	9
1088685	6
1088688	11
1088690	2
1088691	4
1088692	23
1088694	18
1088695	2
1088698	13
108870	3
1088700	6
1088702	3
1088703	3
1088710	16
1088712	4
1088714	10
1088715	5
1088716	9
1088719	6
1088722	6
1088723	1
1088725	9
1088726	24
1088728	12
1088729	4
1088731	2
1088735	4
1088737	5
108874	9
1088740	1
1088743	1
1088746	4
1088748	5
1088751	13
1088755	3
1088757	1
1088759	6
108876	2
1088761	3
1088763	1
1088765	3
1088770	1
108878	2
1088780	1
1088781	7
1088788	10
1088792	4
1088795	8
1088796	2
108880	3
1088800	1
1088801	3
1088802	1
1088804	2
1088806	1
1088816	4
1088817	11
1088818	1
1088820	9
1088823	2
1088824	2
1088825	1
1088827	1
1088829	1
1088836	4
1088838	6
1088839	3
108884	4
1088847	4
1088848	4
1088849	8
108885	1
1088850	4
1088852	1
1088853	2
1088859	7
108886	2
1088860	2
1088862	8
1088863	1
1088864	1
1088870	3
1088876	10
1088877	4
1088878	4
108888	10
1088884	7
1088885	5
1088886	3
1088887	1
1088889	3
108889	3
1088896	1
1088902	1
1088905	2
1088906	1
1088915	13
1088920	11
1088924	5
1088926	2
1088935	2
1088936	1
1088940	2
1088941	9
1088943	1
1088945	7
1088946	2
1088948	1
1088949	1
1088950	3
1088952	1
1088954	1
1088956	6
1088959	2
1088962	5
1088963	9
1088966	1
1088968	14
1088973	9
1088979	16
108898	6
1088981	4
1088982	56
1088989	5
1088994	16
1088995	5
1088996	4
1088999	1
1089007	4
1089020	3
1089030	4
1089034	6
1089040	1
1089051	14
1089054	19
1089058	6
1089060	5
1089067	6
1089068	1
108907	6
1089075	1
1089076	4
1089080	9
1089081	4
1089082	1
108909	2
1089097	2
1089098	4
10891	3
108910	4
1089102	2
1089103	8
1089104	1
1089106	5
1089110	1
1089111	9
1089113	3
1089123	1
1089124	1
1089125	7
1089127	4
1089128	4
108913	7
1089130	2
1089132	13
1089138	14
1089149	8
1089150	1
1089151	1
1089161	1
1089164	2
1089169	1
1089170	5
1089175	1
1089177	2
1089180	10
1089181	11
1089182	30
1089188	7
1089189	3
1089194	4
1089195	5
1089197	10
1089198	3
1089199	1
10892	3
108920	8
1089201	1
1089202	2
1089203	23
1089207	2
1089209	1
1089210	7
1089211	1
1089212	1
1089214	9
1089216	1
1089219	3
1089222	1
1089224	23
1089228	6
108923	5
1089230	3
1089235	9
1089242	1
1089244	10
1089247	4
108925	7
1089250	1
1089251	4
1089253	2
1089256	3
1089258	3
108926	8
1089262	15
1089265	2
1089266	1
1089270	1
1089274	1
1089276	2
1089277	3
1089279	3
1089280	1
1089283	6
1089285	2
1089290	2
1089291	3
1089292	1
1089294	2
1089297	3
1089299	7
108930	5
1089300	14
1089302	3
1089305	10
1089309	1
1089314	3
1089315	7
1089317	1
1089323	2
1089328	1
1089331	2
1089334	17
1089337	1
1089338	2
108934	7
1089340	6
1089342	2
1089345	5
1089348	4
1089349	2
1089352	13
1089353	1
1089359	9
1089361	10
1089362	5
1089367	5
1089369	8
108937	4
1089370	1
1089371	4
1089373	1
1089375	4
1089384	10
1089385	1
1089388	17
1089391	3
1089393	3
1089394	2
1089395	4
1089397	7
10894	1
1089400	1
1089403	1
1089405	4
1089408	2
1089415	1
1089416	1
1089417	3
1089428	1
1089429	6
1089430	3
1089436	2
1089439	8
1089442	1
1089444	5
1089446	2
1089449	8
1089452	8
1089453	3
1089455	1
1089457	1
1089458	3
108946	1
1089468	3
1089477	9
108948	11
1089480	1
1089482	1
1089483	1
1089484	4
1089487	5
1089489	2
1089496	8
10895	10
1089501	6
1089504	1
1089506	4
1089509	1
1089511	2
1089519	3
1089520	2
1089521	15
1089525	1
1089530	4
1089531	2
1089534	6
1089535	3
1089539	1
1089543	17
1089545	1
1089546	4
1089547	5
1089548	5
108955	6
1089551	2
1089552	12
1089554	5
1089559	3
1089566	2
1089567	3
1089569	1
1089571	2
1089574	7
1089576	1
1089577	3
1089578	8
108958	1
1089584	5
1089587	1
1089589	1
1089590	1
1089591	4
1089595	5
1089602	10
1089604	7
1089605	2
1089606	2
1089608	6
1089610	6
1089611	16
1089613	5
1089616	5
1089624	1
1089628	7
1089629	5
1089631	2
1089637	2
1089641	2
1089642	13
1089644	7
1089647	7
1089648	1
1089650	5
1089653	7
1089655	1
1089658	24
1089659	1
1089660	1
1089664	2
1089666	2
1089674	3
1089675	1
1089676	1
1089678	10
108968	4
1089685	3
1089686	1
1089687	4
108969	1
1089690	4
1089692	3
1089694	10
1089700	3
1089705	1
1089709	4
108971	14
1089710	9
1089713	8
1089717	1
1089720	4
1089721	7
1089722	3
1089724	9
1089727	4
1089728	3
1089732	1
1089734	6
1089736	6
1089738	4
1089740	4
1089742	2
1089744	2
1089748	1
1089757	13
1089758	1
1089759	5
1089761	7
1089762	4
1089772	10
1089774	15
1089776	7
1089782	3
1089783	3
1089786	3
1089787	7
1089789	2
1089795	1
1089797	7
10898	2
108980	10
1089802	1
1089803	2
1089807	1
1089809	6
108981	2
1089813	5
1089815	1
1089816	4
1089819	1
108982	13
1089820	1
1089822	3
1089829	1
108983	10
1089832	5
1089843	1
1089844	4
1089846	6
1089850	2
1089851	7
1089853	4
1089855	8
1089856	1
1089857	7
1089858	2
1089859	1
1089861	1
1089863	1
1089864	4
1089867	4
1089875	5
1089878	1
1089881	4
1089884	8
1089885	11
108989	4
1089890	1
1089891	1
1089897	2
10899	2
1089903	2
1089906	2
1089907	1
1089909	1
108991	1
1089911	3
1089916	1
108992	1
1089921	3
1089923	10
1089925	2
1089929	1
108993	2
1089930	2
1089931	1
1089936	1
1089937	3
1089940	4
1089942	5
1089944	5
1089945	5
1089946	6
1089951	1
1089953	12
1089954	1
1089960	3
1089961	4
1089966	1
1089968	10
108997	5
1089970	3
1089971	4
1089978	1
1089981	3
1089990	1
1089992	3
1089994	2
1089999	14
109	7
109000	3
1090003	4
1090008	5
1090013	3
1090022	4
1090024	2
1090025	10
1090030	12
1090032	1
1090034	5
1090036	4
1090037	11
1090038	2
109004	2
1090040	3
1090041	1
1090045	1
1090047	2
1090050	10
1090051	4
1090052	19
1090054	8
1090057	2
1090059	7
1090063	1
1090065	4
1090067	1
109007	6
1090071	6
1090080	4
1090088	2
1090093	8
1090095	2
10901	3
1090100	3
1090101	1
1090103	4
1090104	10
1090106	7
1090109	15
1090110	2
1090114	2
1090115	1
1090116	2
1090119	7
1090120	2
1090123	1
1090124	11
1090127	7
1090128	4
109013	4
1090138	8
1090139	2
1090140	7
1090142	1
1090148	5
109015	2
1090151	4
1090154	11
1090159	3
1090161	5
1090162	4
1090163	10
1090164	1
1090167	1
109017	4
1090170	10
1090171	4
1090176	4
109018	1
1090187	1
1090190	3
1090194	3
1090198	1
1090199	2
109020	5
1090200	2
1090203	1
109021	3
1090210	6
1090211	10
1090213	6
1090215	11
1090217	1
1090221	4
1090223	4
1090226	11
1090227	1
1090228	1
1090230	10
1090231	6
1090236	1
1090237	3
1090239	2
1090243	15
1090246	1
1090247	1
1090249	3
1090250	1
1090255	20
1090259	2
109026	1
1090260	8
1090261	1
1090262	2
1090264	12
1090272	3
1090278	6
1090279	1
1090280	4
1090281	6
1090288	1
1090291	8
1090296	1
1090297	4
1090300	1
1090302	8
1090304	3
1090309	1
1090311	3
1090312	4
1090318	2
1090319	5
109033	3
1090331	1
1090332	1
1090334	3
1090337	6
1090338	1
1090347	3
1090348	1
1090349	4
109035	1
1090352	1
1090353	1
1090359	1
1090360	3
1090364	1
1090365	1
1090367	2
1090369	1
1090376	1
1090378	19
1090379	1
1090383	3
1090384	7
1090386	4
1090388	2
1090390	4
1090391	7
1090393	2
1090396	1
1090397	9
1090399	24
1090400	5
1090405	2
1090406	3
1090407	2
1090410	4
1090411	3
1090412	4
1090414	1
1090417	11
1090418	2
1090419	17
1090421	15
1090422	3
1090423	4
1090425	5
1090428	4
1090431	2
109044	10
1090444	1
1090449	1
1090453	1
1090454	6
1090455	3
1090459	4
109046	3
1090461	13
1090462	23
1090465	12
1090466	4
1090467	6
1090471	7
1090475	5
1090476	6
1090477	3
1090478	8
109048	10
1090492	2
1090495	3
1090496	1
1090497	3
1090505	2
1090508	7
1090513	2
1090515	6
1090517	7
1090519	2
109052	4
1090520	2
1090521	9
1090522	3
1090523	11
1090525	10
1090526	2
109053	2
1090535	4
1090537	3
1090538	1
1090540	3
1090541	4
1090542	4
1090543	1
1090545	2
1090553	5
1090554	1
1090558	4
1090559	13
1090560	6
1090561	3
1090567	1
109057	1
1090574	1
1090577	4
1090580	1
1090584	4
1090586	2
1090591	2
1090596	4
1090603	1
1090609	1
1090610	4
1090615	3
1090617	1
1090623	7
1090625	3
1090629	6
1090631	3
1090632	7
109064	3
1090644	4
1090645	14
1090646	5
1090648	1
1090651	7
1090659	3
1090661	4
1090664	1
1090665	1
1090672	2
1090678	1
1090681	2
1090684	1
1090689	2
1090693	2
1090694	1
1090697	6
109070	1
1090703	1
1090704	5
1090705	5
1090707	5
1090710	3
1090714	6
1090715	6
1090717	17
1090719	6
1090722	2
1090726	4
1090727	3
1090733	1
1090734	3
1090735	3
1090736	7
109074	1
1090744	6
1090745	8
1090746	5
1090747	1
109075	1
1090750	1
1090751	6
1090760	2
1090761	7
1090763	2
1090765	3
1090767	5
1090769	1
1090770	7
1090773	1
1090774	3
1090775	1
1090778	6
1090783	12
1090788	5
1090793	9
10908	4
1090801	2
1090803	1
1090808	3
1090810	4
1090813	2
1090818	1
1090821	2
1090822	1
1090824	2
1090827	1
1090830	1
1090831	6
1090834	2
1090835	5
1090837	1
1090841	1
1090844	4
1090847	5
109085	4
1090852	3
1090857	4
109086	2
1090864	11
1090873	8
1090874	1
1090877	5
1090879	2
1090880	1
1090883	10
1090884	13
1090885	4
1090887	7
1090889	3
109089	4
1090894	13
1090895	22
1090898	6
1090899	7
1090902	1
1090903	1
1090904	7
1090906	7
1090908	4
1090910	3
1090911	2
1090913	5
1090915	1
1090918	3
109092	6
1090924	8
1090930	4
1090931	9
1090932	1
1090933	14
1090937	3
1090940	6
1090941	14
1090945	1
1090947	5
1090950	9
1090953	1
1090957	1
109096	2
1090961	7
1090967	2
1090968	2
1090969	2
1090974	1
1090983	1
1090984	3
1090985	2
109099	7
1090990	6
1090994	8
1091	13
109100	1
1091001	7
1091002	5
1091013	4
1091020	6
1091024	7
1091030	7
1091031	3
1091032	1
1091033	1
1091035	2
1091039	1
1091043	1
1091047	2
1091052	1
1091054	3
1091055	2
1091056	2
1091057	2
109106	1
1091060	3
1091061	6
1091063	6
1091067	1
1091069	3
1091072	3
1091078	5
1091079	1
1091080	5
1091085	1
1091089	3
1091094	1
1091098	6
10911	7
1091101	1
1091105	3
1091107	4
1091109	3
109111	1
1091113	3
1091117	8
109112	1
1091124	1
1091128	3
109114	2
1091142	1
1091145	6
1091150	8
1091151	2
1091153	1
1091154	1
1091161	1
1091168	3
109117	4
1091170	7
1091171	12
1091175	1
1091176	1
1091182	2
1091187	1
1091188	6
1091190	2
1091191	6
1091192	1
1091194	1
1091195	1
1091196	2
1091199	6
109120	2
1091202	1
1091208	1
109121	2
1091211	6
1091213	5
1091215	2
1091218	1
1091219	2
1091220	1
1091221	12
1091223	3
1091228	3
109123	4
1091240	7
1091241	6
1091247	8
1091250	7
1091254	2
1091256	2
1091257	1
1091258	2
1091259	9
1091260	3
1091261	1
1091265	5
109127	14
1091270	8
1091272	1
1091276	4
109128	4
1091283	3
1091285	16
1091288	5
1091292	4
1091294	4
1091299	1
109130	2
1091304	4
1091305	9
1091308	2
1091310	3
1091315	2
1091325	2
1091332	1
1091334	22
1091342	2
1091347	11
1091348	1
1091351	2
1091353	2
1091359	22
1091360	2
1091361	3
1091363	1
1091365	2
1091369	5
1091370	5
1091375	4
1091377	4
1091379	2
1091388	6
1091390	9
1091402	1
1091403	1
1091407	7
1091408	1
1091410	5
1091411	1
1091416	4
1091417	1
1091419	4
109142	1
1091422	3
1091424	5
1091426	7
1091431	1
1091438	14
1091439	6
1091444	1
1091447	1
1091450	2
1091451	6
1091453	3
1091456	2
1091463	1
1091464	1
1091465	6
1091467	43
1091468	3
1091471	12
1091473	2
1091474	4
1091475	1
1091479	4
109148	3
1091482	5
1091486	1
1091494	3
1091497	6
1091498	9
1091507	6
109151	6
1091513	4
1091515	11
1091518	8
1091519	27
109152	6
1091523	1
1091524	4
1091525	2
1091526	4
1091527	2
1091529	1
109153	9
1091537	5
1091543	2
1091545	2
1091546	1
1091552	3
1091553	4
1091556	16
1091557	8
1091559	14
1091564	7
1091566	1
1091570	7
1091571	1
1091573	3
1091576	14
1091577	4
1091580	1
1091585	6
1091589	1
1091590	3
1091595	1
1091597	1
10916	3
1091600	4
1091602	2
1091603	1
1091604	2
1091605	8
1091612	1
1091616	3
1091618	9
1091620	1
1091624	2
1091625	8
1091626	2
1091627	1
1091628	1
1091630	2
1091636	6
1091640	3
1091641	9
1091642	2
1091643	2
1091645	2
1091646	4
1091648	4
1091649	1
1091650	12
1091654	1
1091656	1
1091657	1
109166	42
1091660	1
1091661	4
1091663	3
1091664	2
1091669	2
109167	4
1091671	1
1091673	4
1091677	6
1091681	3
1091694	10
1091697	2
1091700	1
1091702	3
1091704	4
1091707	2
1091709	7
1091711	3
1091712	3
1091715	2
1091716	4
1091720	3
1091721	5
1091727	5
1091729	1
109173	12
1091731	1
1091732	9
1091739	2
1091740	2
1091741	8
1091744	9
1091750	3
1091757	34
109176	2
1091771	2
1091777	4
1091778	1
1091779	9
1091781	18
1091784	1
1091787	1
1091788	5
1091791	10
1091792	3
1091793	7
1091794	4
1091798	8
1091801	2
1091802	2
1091804	1
109181	5
1091813	5
1091818	2
109182	2
109183	14
1091832	2
1091834	4
1091835	2
1091837	5
1091841	1
1091842	4
1091843	1
1091844	2
1091847	1
1091857	4
1091858	14
1091859	1
1091865	1
1091871	2
1091873	2
1091877	17
1091878	11
1091879	4
109188	1
1091881	3
1091882	4
1091884	1
1091885	1
1091886	2
1091887	3
1091888	13
1091891	1
1091892	6
1091896	5
1091899	5
10919	1
1091902	5
1091904	2
1091906	1
1091907	1
1091909	2
1091911	6
1091915	7
1091918	2
1091922	1
1091923	4
1091924	9
1091928	5
1091930	2
1091931	6
1091934	2
1091938	3
109194	13
1091940	3
1091941	7
1091942	2
1091943	10
1091948	2
1091949	2
109195	1
1091954	6
1091958	4
1091962	12
1091964	1
1091967	3
1091969	1
1091973	5
1091979	12
1091983	1
1091989	2
109199	1
1091996	2
1091997	4
1092	1
1092001	1
1092004	3
1092005	3
1092009	10
109201	3
1092013	1
1092016	8
1092017	3
109202	9
1092021	10
1092022	2
1092023	1
1092025	6
1092026	28
1092028	1
1092030	10
1092032	6
1092033	1
1092034	4
1092036	8
1092041	3
1092044	5
1092046	3
1092047	2
1092051	7
1092052	1
1092054	3
1092058	13
1092059	2
109206	2
1092061	13
1092067	1
1092068	5
1092070	14
1092074	1
1092075	8
1092076	1
109208	1
1092081	1
1092092	2
1092098	7
1092099	1
10921	3
1092100	4
1092103	9
1092104	2
1092105	1
1092106	5
1092109	2
1092112	2
1092115	1
1092116	2
109212	10
1092120	6
1092121	4
1092122	10
1092129	9
1092137	3
1092144	1
1092146	12
1092148	1
1092150	6
1092156	3
1092158	3
1092160	2
1092161	4
1092162	3
1092165	3
1092169	3
1092172	5
1092179	1
109218	11
1092193	10
1092200	1
1092204	1
1092205	1
1092207	4
1092213	6
1092214	3
1092217	2
1092218	1
1092223	5
1092226	2
1092227	6
1092228	5
1092233	2
1092235	1
1092240	1
1092241	6
1092245	8
1092246	4
1092248	5
109225	4
1092252	8
1092253	2
1092257	3
1092266	3
1092267	21
1092269	1
109227	4
1092277	1
1092278	7
1092280	2
1092283	2
1092290	1
1092298	4
1092299	11
10923	3
1092302	3
1092306	1
1092308	14
109231	1
1092311	3
1092313	3
1092319	4
1092322	1
1092328	2
1092329	12
1092334	6
1092340	2
1092342	8
1092351	19
1092355	2
1092361	11
1092363	1
1092365	1
1092367	4
1092373	4
1092376	10
1092377	1
1092379	1
109238	1
1092381	7
1092382	9
109239	8
1092390	3
1092392	1
1092399	6
1092402	2
1092404	2
1092407	1
1092408	4
109241	2
1092410	15
1092414	5
1092416	1
1092418	1
109242	5
1092422	4
1092423	2
1092425	3
1092428	3
109243	8
1092430	4
1092432	4
1092440	2
1092441	8
1092443	22
1092447	1
1092450	1
1092451	2
1092459	4
1092460	1
1092469	2
1092471	1
1092473	2
109248	5
1092483	1
109249	1
1092492	1
1092499	4
10925	6
109250	6
1092503	2
1092508	5
109251	8
1092510	1
1092513	1
1092516	12
1092522	9
1092526	4
109253	7
1092537	1
1092539	4
109254	10
1092541	2
1092542	3
1092544	6
1092546	2
1092551	1
1092554	1
1092557	3
109256	4
1092560	7
1092563	3
1092564	6
1092566	4
1092568	4
1092569	7
109257	1
1092573	9
1092577	2
1092579	7
1092584	3
1092586	4
1092593	4
1092594	2
1092598	3
10926	2
109260	10
1092601	2
1092603	1
1092605	7
1092610	1
1092617	1
1092619	1
1092620	1
1092622	1
1092626	9
1092630	7
1092633	9
1092634	2
1092636	6
1092637	4
1092639	6
109264	2
1092640	3
1092641	5
1092644	2
1092646	19
1092648	2
1092649	6
1092650	4
1092651	2
1092652	1
1092654	3
1092655	5
1092658	1
1092660	1
1092665	7
1092666	10
1092667	1
109267	6
1092670	3
1092671	2
1092673	7
1092678	6
1092679	3
1092680	7
1092681	6
1092683	2
1092685	3
1092692	1
1092697	3
10927	9
1092700	3
1092702	3
1092709	2
1092711	3
1092713	30
1092716	2
1092719	1
109272	13
1092720	9
1092721	4
1092728	2
109273	1
1092731	1
1092733	2
1092734	7
1092738	1
1092739	2
1092743	1
1092748	1
1092753	6
1092759	4
109276	4
1092764	1
1092765	2
1092766	1
1092768	5
1092769	10
109277	3
1092772	1
1092774	8
1092777	1
109278	4
1092780	1
1092781	5
1092784	3
1092786	4
1092787	3
1092797	4
1092798	3
10928	65
1092802	4
1092803	3
1092807	1
1092808	2
1092816	1
1092817	4
1092828	6
1092830	7
1092831	1
109284	19
1092840	7
1092842	7
1092846	9
1092848	4
109285	2
1092852	1
1092856	2
1092857	14
1092860	1
1092863	5
1092864	3
1092867	1
1092868	4
1092878	2
1092879	2
1092881	1
1092883	1
1092888	1
1092891	1
1092897	3
1092898	1
109290	8
1092907	1
1092908	1
1092909	1
1092910	6
1092911	1
1092914	2
1092915	3
1092919	5
1092921	2
1092924	1
1092925	7
1092927	7
1092931	4
1092933	4
1092934	1
1092935	3
1092938	7
109294	6
1092940	8
109295	26
1092951	4
1092954	5
1092955	5
1092956	3
1092959	1
1092960	1
1092961	3
1092963	1
1092964	4
1092966	8
1092967	1
1092968	5
1092970	2
1092972	1
1092973	14
1092974	16
1092976	1
1092979	2
1092980	9
1092981	1
1092986	10
1092996	2
1092999	3
1093005	11
1093010	2
1093013	1
1093019	17
1093025	1
1093026	6
1093027	3
1093028	5
1093031	3
1093036	1
1093044	9
1093052	15
1093055	2
109306	2
1093061	2
1093064	1
1093066	6
109307	1
1093073	4
1093075	2
1093076	5
1093078	2
1093079	1
1093097	1
1093099	5
1093100	10
1093101	8
1093103	12
1093104	3
1093110	2
1093111	15
1093113	7
1093114	10
1093116	1
1093117	3
1093118	5
1093120	1
1093126	5
1093129	1
1093130	1
1093132	3
1093134	4
1093139	3
1093140	1
1093146	8
1093147	7
1093149	2
1093158	9
109316	2
1093166	2
1093168	4
1093172	7
1093176	1
1093177	16
109318	3
1093180	1
109319	2
1093190	2
1093191	4
1093195	4
1093196	1
1093199	1
1093200	6
1093202	2
1093204	7
1093205	3
1093206	4
109321	5
1093210	4
1093212	5
1093214	5
1093222	3
1093224	2
1093225	2
1093226	2
1093227	5
1093230	1
1093234	4
1093239	6
109324	1
1093240	1
1093245	2
109325	1
1093250	5
1093253	2
1093257	2
1093258	3
1093259	7
1093260	1
1093262	5
1093269	7
1093271	4
1093275	5
1093278	3
1093279	3
1093286	5
1093287	60
1093288	1
1093289	3
109329	1
1093294	2
1093302	8
1093308	4
109331	1
1093310	1
1093311	4
1093314	5
1093318	4
1093320	1
1093321	1
1093322	1
1093323	1
1093330	4
1093332	2
1093334	1
1093335	2
1093337	1
109334	10
1093342	4
1093346	4
1093349	1
1093351	5
1093354	8
1093356	2
1093364	40
1093367	5
1093370	3
1093373	21
1093377	5
1093379	2
109338	3
1093380	1
1093383	1
1093384	4
1093385	7
1093386	1
1093389	1
1093390	2
1093391	2
109341	2
1093411	4
1093412	8
1093415	1
1093418	3
1093419	15
1093420	3
1093422	10
1093423	2
1093426	1
1093427	6
1093428	1
1093431	5
1093432	2
1093437	3
1093438	1
1093444	16
1093446	10
109345	3
1093450	2
1093452	1
1093454	41
1093455	3
1093456	2
1093457	2
1093460	2
1093461	2
1093463	1
1093465	3
1093466	3
1093469	8
1093471	4
1093475	2
109348	2
1093480	1
1093482	8
1093484	1
1093489	3
1093491	1
1093494	2
1093495	1
1093499	6
10935	2
1093500	10
1093501	1
1093503	13
1093504	1
1093508	1
1093512	4
1093528	1
1093529	1
109353	4
1093530	5
1093535	1
1093536	1
1093537	2
1093538	1
1093539	1
1093542	1
1093549	9
1093552	3
1093554	3
1093558	2
109356	1
1093561	1
1093563	7
1093569	6
1093571	13
1093573	5
1093575	6
1093577	1
1093578	3
1093583	5
1093585	5
1093586	4
1093589	1
1093595	2
109360	2
1093604	1
1093606	8
1093607	1
1093608	5
1093611	1
1093620	1
1093622	6
109363	1
1093633	1
1093634	1
1093638	6
1093646	3
109365	1
1093653	4
1093655	5
1093656	4
1093658	1
1093659	2
1093660	1
1093666	12
1093668	7
1093669	1
1093670	2
1093672	2
1093679	5
109368	6
1093680	6
1093681	1
1093682	5
1093688	19
109369	5
1093690	4
1093692	1
1093693	3
1093697	1
